r2,r3,first_grouped_ratio,first_condition_4r3_ge_r2,first_ratio_ge_1_16,second_grouped_ratio,second_condition_r2_ge_2r3,second_ratio_ge_1_16,at_least_one_case_applies,an_applicable_case_proves_1_16
8,53,61/772,True,True,61/1074,False,False,True,True
8,54,31/392,True,True,31/546,False,False,True,True
8,55,63/796,True,True,21/370,False,False,True,True
8,56,8/101,True,True,8/141,False,False,True,True
8,57,13/164,True,True,65/1146,False,False,True,True
8,58,33/416,True,True,11/194,False,False,True,True
8,59,67/844,True,True,67/1182,False,False,True,True
8,60,17/214,True,True,17/300,False,False,True,True
8,61,69/868,True,True,23/406,False,False,True,True
8,62,7/88,True,True,35/618,False,False,True,True
8,63,71/892,True,True,71/1254,False,False,True,True
8,64,9/113,True,True,3/53,False,False,True,True
9,0,1/17,False,False,1/15,True,True,True,True
9,1,2/33,False,False,10/153,True,True,True,True
9,2,11/177,False,False,11/171,True,True,True,True
9,3,4/63,True,True,4/63,True,True,True,True
9,4,13/201,True,True,13/207,True,True,True,True
9,5,14/213,True,True,14/225,False,False,True,True
9,6,1/15,True,True,5/81,False,False,True,True
9,7,16/237,True,True,16/261,False,False,True,True
9,8,17/249,True,True,17/279,False,False,True,True
9,9,2/29,True,True,2/33,False,False,True,True
9,10,19/273,True,True,19/315,False,False,True,True
9,11,4/57,True,True,20/333,False,False,True,True
9,12,7/99,True,True,7/117,False,False,True,True
9,13,22/309,True,True,22/369,False,False,True,True
9,14,23/321,True,True,23/387,False,False,True,True
9,15,8/111,True,True,8/135,False,False,True,True
9,16,5/69,True,True,25/423,False,False,True,True
9,17,26/357,True,True,26/441,False,False,True,True
9,18,3/41,True,True,1/17,False,False,True,True
9,19,28/381,True,True,28/477,False,False,True,True
9,20,29/393,True,True,29/495,False,False,True,True
9,21,2/27,True,True,10/171,False,False,True,True
9,22,31/417,True,True,31/531,False,False,True,True
9,23,32/429,True,True,32/549,False,False,True,True
9,24,11/147,True,True,11/189,False,False,True,True
9,25,34/453,True,True,34/585,False,False,True,True
9,26,7/93,True,True,35/603,False,False,True,True
9,27,4/53,True,True,4/69,False,False,True,True
9,28,37/489,True,True,37/639,False,False,True,True
9,29,38/501,True,True,38/657,False,False,True,True
9,30,13/171,True,True,13/225,False,False,True,True
9,31,8/105,True,True,40/693,False,False,True,True
9,32,41/537,True,True,41/711,False,False,True,True
9,33,14/183,True,True,14/243,False,False,True,True
9,34,43/561,True,True,43/747,False,False,True,True
9,35,44/573,True,True,44/765,False,False,True,True
9,36,1/13,True,True,5/87,False,False,True,True
9,37,46/597,True,True,46/801,False,False,True,True
9,38,47/609,True,True,47/819,False,False,True,True
9,39,16/207,True,True,16/279,False,False,True,True
9,40,49/633,True,True,49/855,False,False,True,True
9,41,10/129,True,True,50/873,False,False,True,True
9,42,17/219,True,True,17/297,False,False,True,True
9,43,52/669,True,True,52/909,False,False,True,True
9,44,53/681,True,True,53/927,False,False,True,True
9,45,6/77,True,True,2/35,False,False,True,True
9,46,11/141,True,True,55/963,False,False,True,True
9,47,56/717,True,True,56/981,False,False,True,True
9,48,19/243,True,True,19/333,False,False,True,True
9,49,58/741,True,True,58/1017,False,False,True,True
9,50,59/753,True,True,59/1035,False,False,True,True
9,51,4/51,True,True,20/351,False,False,True,True
9,52,61/777,True,True,61/1071,False,False,True,True
9,53,62/789,True,True,62/1089,False,False,True,True
9,54,7/89,True,True,7/123,False,False,True,True
9,55,64/813,True,True,64/1125,False,False,True,True
9,56,13/165,True,True,65/1143,False,False,True,True
9,57,22/279,True,True,22/387,False,False,True,True
9,58,67/849,True,True,67/1179,False,False,True,True
9,59,68/861,True,True,68/1197,False,False,True,True
9,60,23/291,True,True,23/405,False,False,True,True
9,61,14/177,True,True,70/1233,False,False,True,True
9,62,71/897,True,True,71/1251,False,False,True,True
9,63,8/101,True,True,8/141,False,False,True,True
9,64,73/921,True,True,73/1287,False,False,True,True
10,0,1/17,False,False,1/15,True,True,True,True
10,1,11/182,False,False,11/168,True,True,True,True
10,2,6/97,False,False,2/31,True,True,True,True
10,3,13/206,True,True,13/204,True,True,True,True
10,4,7/109,True,True,7/111,True,True,True,True
10,5,3/46,True,True,1/16,True,True,True,True
10,6,8/121,True,True,8/129,False,False,True,True
10,7,17/254,True,True,17/276,False,False,True,True
10,8,9/133,True,True,3/49,False,False,True,True
10,9,19/278,True,True,19/312,False,False,True,True
10,10,2/29,True,True,2/33,False,False,True,True
10,11,21/302,True,True,7/116,False,False,True,True
10,12,11/157,True,True,11/183,False,False,True,True
10,13,23/326,True,True,23/384,False,False,True,True
10,14,12/169,True,True,4/67,False,False,True,True
10,15,1/14,True,True,5/84,False,False,True,True
10,16,13/181,True,True,13/219,False,False,True,True
10,17,27/374,True,True,9/152,False,False,True,True
10,18,14/193,True,True,14/237,False,False,True,True
10,19,29/398,True,True,29/492,False,False,True,True
10,20,3/41,True,True,1/17,False,False,True,True
10,21,31/422,True,True,31/528,False,False,True,True
10,22,16/217,True,True,16/273,False,False,True,True
10,23,33/446,True,True,11/188,False,False,True,True
10,24,17/229,True,True,17/291,False,False,True,True
10,25,7/94,True,True,7/120,False,False,True,True
10,26,18/241,True,True,6/103,False,False,True,True
10,27,37/494,True,True,37/636,False,False,True,True
10,28,19/253,True,True,19/327,False,False,True,True
10,29,39/518,True,True,13/224,False,False,True,True
10,30,4/53,True,True,4/69,False,False,True,True
10,31,41/542,True,True,41/708,False,False,True,True
10,32,21/277,True,True,7/121,False,False,True,True
10,33,43/566,True,True,43/744,False,False,True,True
10,34,22/289,True,True,22/381,False,False,True,True
10,35,9/118,True,True,3/52,False,False,True,True
10,36,23/301,True,True,23/399,False,False,True,True
10,37,47/614,True,True,47/816,False,False,True,True
10,38,24/313,True,True,8/139,False,False,True,True
10,39,49/638,True,True,49/852,False,False,True,True
10,40,1/13,True,True,5/87,False,False,True,True
10,41,51/662,True,True,17/296,False,False,True,True
10,42,26/337,True,True,26/453,False,False,True,True
10,43,53/686,True,True,53/924,False,False,True,True
10,44,27/349,True,True,9/157,False,False,True,True
10,45,11/142,True,True,11/192,False,False,True,True
10,46,28/361,True,True,28/489,False,False,True,True
10,47,57/734,True,True,19/332,False,False,True,True
10,48,29/373,True,True,29/507,False,False,True,True
10,49,59/758,True,True,59/1032,False,False,True,True
10,50,6/77,True,True,2/35,False,False,True,True
10,51,61/782,True,True,61/1068,False,False,True,True
10,52,31/397,True,True,31/543,False,False,True,True
10,53,63/806,True,True,21/368,False,False,True,True
10,54,32/409,True,True,32/561,False,False,True,True
10,55,13/166,True,True,13/228,False,False,True,True
10,56,33/421,True,True,11/193,False,False,True,True
10,57,67/854,True,True,67/1176,False,False,True,True
10,58,34/433,True,True,34/597,False,False,True,True
10,59,69/878,True,True,23/404,False,False,True,True
10,60,7/89,True,True,7/123,False,False,True,True
10,61,71/902,True,True,71/1248,False,False,True,True
10,62,36/457,True,True,12/211,False,False,True,True
10,63,73/926,True,True,73/1284,False,False,True,True
10,64,37/469,True,True,37/651,False,False,True,True
11,0,1/17,False,False,1/15,True,True,True,True
11,1,12/199,False,False,4/61,True,True,True,True
11,2,13/211,False,False,13/201,True,True,True,True
11,3,14/223,True,True,14/219,True,True,True,True
11,4,3/47,True,True,5/79,True,True,True,True
11,5,16/247,True,True,16/255,True,True,True,True
11,6,17/259,True,True,17/273,False,False,True,True
11,7,18/271,True,True,6/97,False,False,True,True
11,8,19/283,True,True,19/309,False,False,True,True
11,9,4/59,True,True,20/327,False,False,True,True
11,10,21/307,True,True,7/115,False,False,True,True
11,11,2/29,True,True,2/33,False,False,True,True
11,12,23/331,True,True,23/381,False,False,True,True
11,13,24/343,True,True,8/133,False,False,True,True
11,14,5/71,True,True,25/417,False,False,True,True
11,15,26/367,True,True,26/435,False,False,True,True
11,16,27/379,True,True,9/151,False,False,True,True
11,17,28/391,True,True,28/471,False,False,True,True
11,18,29/403,True,True,29/489,False,False,True,True
11,19,6/83,True,True,10/169,False,False,True,True
11,20,31/427,True,True,31/525,False,False,True,True
11,21,32/439,True,True,32/543,False,False,True,True
11,22,3/41,True,True,1/17,False,False,True,True
11,23,34/463,True,True,34/579,False,False,True,True
11,24,7/95,True,True,35/597,False,False,True,True
11,25,36/487,True,True,12/205,False,False,True,True
11,26,37/499,True,True,37/633,False,False,True,True
11,27,38/511,True,True,38/651,False,False,True,True
11,28,39/523,True,True,13/223,False,False,True,True
11,29,8/107,True,True,40/687,False,False,True,True
11,30,41/547,True,True,41/705,False,False,True,True
11,31,42/559,True,True,14/241,False,False,True,True
11,32,43/571,True,True,43/741,False,False,True,True
11,33,4/53,True,True,4/69,False,False,True,True
11,34,9/119,True,True,15/259,False,False,True,True
11,35,46/607,True,True,46/795,False,False,True,True
11,36,47/619,True,True,47/813,False,False,True,True
11,37,48/631,True,True,16/277,False,False,True,True
11,38,49/643,True,True,49/849,False,False,True,True
11,39,10/131,True,True,50/867,False,False,True,True
11,40,51/667,True,True,17/295,False,False,True,True
11,41,52/679,True,True,52/903,False,False,True,True
11,42,53/691,True,True,53/921,False,False,True,True
11,43,54/703,True,True,18/313,False,False,True,True
11,44,1/13,True,True,5/87,False,False,True,True
11,45,56/727,True,True,56/975,False,False,True,True
11,46,57/739,True,True,19/331,False,False,True,True
11,47,58/751,True,True,58/1011,False,False,True,True
11,48,59/763,True,True,59/1029,False,False,True,True
11,49,12/155,True,True,20/349,False,False,True,True
11,50,61/787,True,True,61/1065,False,False,True,True
11,51,62/799,True,True,62/1083,False,False,True,True
11,52,63/811,True,True,21/367,False,False,True,True
11,53,64/823,True,True,64/1119,False,False,True,True
11,54,13/167,True,True,65/1137,False,False,True,True
11,55,6/77,True,True,2/35,False,False,True,True
11,56,67/859,True,True,67/1173,False,False,True,True
11,57,68/871,True,True,68/1191,False,False,True,True
11,58,69/883,True,True,23/403,False,False,True,True
11,59,14/179,True,True,70/1227,False,False,True,True
11,60,71/907,True,True,71/1245,False,False,True,True
11,61,72/919,True,True,24/421,False,False,True,True
11,62,73/931,True,True,73/1281,False,False,True,True
11,63,74/943,True,True,74/1299,False,False,True,True
11,64,15/191,True,True,25/439,False,False,True,True
12,0,1/17,False,False,1/15,True,True,True,True
12,1,13/216,False,False,13/198,True,True,True,True
12,2,7/114,False,False,7/108,True,True,True,True
12,3,1/16,True,True,5/78,True,True,True,True
12,4,4/63,True,True,4/63,True,True,True,True
12,5,17/264,True,True,17/270,True,True,True,True
12,6,3/46,True,True,1/16,True,True,True,True
12,7,19/288,True,True,19/306,False,False,True,True
12,8,1/15,True,True,5/81,False,False,True,True
12,9,7/104,True,True,7/114,False,False,True,True
12,10,11/162,True,True,11/180,False,False,True,True
12,11,23/336,True,True,23/378,False,False,True,True
12,12,2/29,True,True,2/33,False,False,True,True
12,13,5/72,True,True,25/414,False,False,True,True
12,14,13/186,True,True,13/216,False,False,True,True
12,15,9/128,True,True,3/50,False,False,True,True
12,16,7/99,True,True,7/117,False,False,True,True
12,17,29/408,True,True,29/486,False,False,True,True
12,18,1/14,True,True,5/84,False,False,True,True
12,19,31/432,True,True,31/522,False,False,True,True
12,20,8/111,True,True,8/135,False,False,True,True
12,21,11/152,True,True,11/186,False,False,True,True
12,22,17/234,True,True,17/288,False,False,True,True
12,23,7/96,True,True,35/594,False,False,True,True
12,24,3/41,True,True,1/17,False,False,True,True
12,25,37/504,True,True,37/630,False,False,True,True
12,26,19/258,True,True,19/324,False,False,True,True
12,27,13/176,True,True,13/222,False,False,True,True
12,28,2/27,True,True,10/171,False,False,True,True
12,29,41/552,True,True,41/702,False,False,True,True
12,30,7/94,True,True,7/120,False,False,True,True
12,31,43/576,True,True,43/738,False,False,True,True
12,32,11/147,True,True,11/189,False,False,True,True
12,33,3/40,True,True,5/86,False,False,True,True
12,34,23/306,True,True,23/396,False,False,True,True
12,35,47/624,True,True,47/810,False,False,True,True
12,36,4/53,True,True,4/69,False,False,True,True
12,37,49/648,True,True,49/846,False,False,True,True
12,38,5/66,True,True,25/432,False,False,True,True
12,39,17/224,True,True,17/294,False,False,True,True
12,40,13/171,True,True,13/225,False,False,True,True
12,41,53/696,True,True,53/918,False,False,True,True
12,42,9/118,True,True,3/52,False,False,True,True
12,43,11/144,True,True,55/954,False,False,True,True
12,44,14/183,True,True,14/243,False,False,True,True
12,45,19/248,True,True,19/330,False,False,True,True
12,46,29/378,True,True,29/504,False,False,True,True
12,47,59/768,True,True,59/1026,False,False,True,True
12,48,1/13,True,True,5/87,False,False,True,True
12,49,61/792,True,True,61/1062,False,False,True,True
12,50,31/402,True,True,31/540,False,False,True,True
12,51,21/272,True,True,7/122,False,False,True,True
12,52,16/207,True,True,16/279,False,False,True,True
12,53,13/168,True,True,65/1134,False,False,True,True
12,54,11/142,True,True,11/192,False,False,True,True
12,55,67/864,True,True,67/1170,False,False,True,True
12,56,17/219,True,True,17/297,False,False,True,True
12,57,23/296,True,True,23/402,False,False,True,True
12,58,7/90,True,True,35/612,False,False,True,True
12,59,71/912,True,True,71/1242,False,False,True,True
12,60,6/77,True,True,2/35,False,False,True,True
12,61,73/936,True,True,73/1278,False,False,True,True
12,62,37/474,True,True,37/648,False,False,True,True
12,63,5/64,True,True,25/438,False,False,True,True
12,64,19/243,True,True,19/333,False,False,True,True
13,0,1/17,False,False,1/15,True,True,True,True
13,1,14/233,False,False,14/213,True,True,True,True
13,2,3/49,False,False,5/77,True,True,True,True
13,3,16/257,False,False,16/249,True,True,True,True
13,4,17/269,True,True,17/267,True,True,True,True
13,5,18/281,True,True,6/95,True,True,True,True
13,6,19/293,True,True,19/303,True,True,True,True
13,7,4/61,True,True,20/321,False,False,True,True
13,8,21/317,True,True,7/113,False,False,True,True
13,9,22/329,True,True,22/357,False,False,True,True
13,10,23/341,True,True,23/375,False,False,True,True
13,11,24/353,True,True,8/131,False,False,True,True
13,12,5/73,True,True,25/411,False,False,True,True
13,13,2/29,True,True,2/33,False,False,True,True
13,14,27/389,True,True,9/149,False,False,True,True
13,15,28/401,True,True,28/465,False,False,True,True
13,16,29/413,True,True,29/483,False,False,True,True
13,17,6/85,True,True,10/167,False,False,True,True
13,18,31/437,True,True,31/519,False,False,True,True
13,19,32/449,True,True,32/537,False,False,True,True
13,20,33/461,True,True,11/185,False,False,True,True
13,21,34/473,True,True,34/573,False,False,True,True
13,22,7/97,True,True,35/591,False,False,True,True
13,23,36/497,True,True,12/203,False,False,True,True
13,24,37/509,True,True,37/627,False,False,True,True
13,25,38/521,True,True,38/645,False,False,True,True
13,26,3/41,True,True,1/17,False,False,True,True
13,27,8/109,True,True,40/681,False,False,True,True
13,28,41/557,True,True,41/699,False,False,True,True
13,29,42/569,True,True,14/239,False,False,True,True
13,30,43/581,True,True,43/735,False,False,True,True
13,31,44/593,True,True,44/753,False,False,True,True
13,32,9/121,True,True,15/257,False,False,True,True
13,33,46/617,True,True,46/789,False,False,True,True
13,34,47/629,True,True,47/807,False,False,True,True
13,35,48/641,True,True,16/275,False,False,True,True
13,36,49/653,True,True,49/843,False,False,True,True
13,37,10/133,True,True,50/861,False,False,True,True
13,38,51/677,True,True,17/293,False,False,True,True
13,39,4/53,True,True,4/69,False,False,True,True
13,40,53/701,True,True,53/915,False,False,True,True
13,41,54/713,True,True,18/311,False,False,True,True
13,42,11/145,True,True,55/951,False,False,True,True
13,43,56/737,True,True,56/969,False,False,True,True
13,44,57/749,True,True,19/329,False,False,True,True
13,45,58/761,True,True,58/1005,False,False,True,True
13,46,59/773,True,True,59/1023,False,False,True,True
13,47,12/157,True,True,20/347,False,False,True,True
13,48,61/797,True,True,61/1059,False,False,True,True
13,49,62/809,True,True,62/1077,False,False,True,True
13,50,63/821,True,True,21/365,False,False,True,True
13,51,64/833,True,True,64/1113,False,False,True,True
13,52,1/13,True,True,5/87,False,False,True,True
13,53,66/857,True,True,22/383,False,False,True,True
